Sample in Buffer,Sample in Window,TRIGGER,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe0_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe1_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe2_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe3_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe4_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe5_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe6_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe7_1[3:0],zusys_i/uz_system/Interrupt/system_ila_0/U0/probe8_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe9_1[9:0],zusys_i/uz_system/Interrupt/system_ila_0/U0/probe10_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe11_1,zusys_i/uz_system/Interrupt/system_ila_0/U0/probe12_1[7:0]
3584,3584,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3585,3585,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3586,3586,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3587,3587,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3588,3588,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3589,3589,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3590,3590,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3591,3591,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3592,3592,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3593,3593,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3594,3594,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3595,3595,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3596,3596,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3597,3597,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3598,3598,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3599,3599,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3600,3600,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3601,3601,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3602,3602,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3603,3603,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3604,3604,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3605,3605,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3606,3606,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3607,3607,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3608,3608,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3609,3609,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3610,3610,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3611,3611,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3612,3612,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3613,3613,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3614,3614,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3615,3615,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3616,3616,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3617,3617,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3618,3618,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3619,3619,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3620,3620,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3621,3621,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3622,3622,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3623,3623,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3624,3624,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3625,3625,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3626,3626,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3627,3627,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3628,3628,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3629,3629,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3630,3630,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3631,3631,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3632,3632,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3633,3633,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3634,3634,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3635,3635,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3636,3636,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3637,3637,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3638,3638,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3639,3639,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3640,3640,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3641,3641,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3642,3642,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3643,3643,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3644,3644,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3645,3645,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3646,3646,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3647,3647,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3648,3648,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3649,3649,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3650,3650,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3651,3651,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3652,3652,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3653,3653,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3654,3654,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3655,3655,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3656,3656,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3657,3657,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3658,3658,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3659,3659,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3660,3660,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3661,3661,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3662,3662,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3663,3663,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3664,3664,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3665,3665,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3666,3666,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3667,3667,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3668,3668,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3669,3669,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3670,3670,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3671,3671,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3672,3672,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3673,3673,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3674,3674,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3675,3675,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3676,3676,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3677,3677,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3678,3678,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3679,3679,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3680,3680,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3681,3681,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3682,3682,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3683,3683,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3684,3684,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3685,3685,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3686,3686,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3687,3687,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3688,3688,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3689,3689,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3690,3690,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3691,3691,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3692,3692,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3693,3693,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3694,3694,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3695,3695,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3696,3696,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3697,3697,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3698,3698,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3699,3699,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3700,3700,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3701,3701,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3702,3702,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3703,3703,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3704,3704,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3705,3705,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3706,3706,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3707,3707,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3708,3708,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3709,3709,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3710,3710,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3711,3711,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3712,3712,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3713,3713,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3714,3714,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3715,3715,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3716,3716,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3717,3717,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3718,3718,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3719,3719,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3720,3720,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3721,3721,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3722,3722,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3723,3723,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3724,3724,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3725,3725,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3726,3726,0,0,0,0,1,1,0,0,0,0,001,0,1,00
3727,3727,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3728,3728,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3729,3729,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3730,3730,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3731,3731,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3732,3732,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3733,3733,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3734,3734,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3735,3735,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3736,3736,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3737,3737,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3738,3738,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3739,3739,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3740,3740,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3741,3741,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3742,3742,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3743,3743,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3744,3744,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3745,3745,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3746,3746,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3747,3747,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3748,3748,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3749,3749,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3750,3750,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3751,3751,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3752,3752,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3753,3753,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3754,3754,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3755,3755,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3756,3756,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3757,3757,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3758,3758,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3759,3759,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3760,3760,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3761,3761,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3762,3762,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3763,3763,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3764,3764,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3765,3765,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3766,3766,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3767,3767,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3768,3768,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3769,3769,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3770,3770,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3771,3771,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3772,3772,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3773,3773,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3774,3774,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3775,3775,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3776,3776,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3777,3777,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3778,3778,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3779,3779,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3780,3780,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3781,3781,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3782,3782,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3783,3783,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3784,3784,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3785,3785,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3786,3786,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3787,3787,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3788,3788,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3789,3789,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3790,3790,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3791,3791,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3792,3792,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3793,3793,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3794,3794,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3795,3795,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3796,3796,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3797,3797,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3798,3798,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3799,3799,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3800,3800,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3801,3801,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3802,3802,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3803,3803,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3804,3804,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3805,3805,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3806,3806,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3807,3807,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3808,3808,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3809,3809,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3810,3810,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3811,3811,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3812,3812,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3813,3813,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3814,3814,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3815,3815,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3816,3816,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3817,3817,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3818,3818,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3819,3819,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3820,3820,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3821,3821,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3822,3822,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3823,3823,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3824,3824,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3825,3825,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3826,3826,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3827,3827,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3828,3828,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3829,3829,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3830,3830,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3831,3831,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3832,3832,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3833,3833,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3834,3834,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3835,3835,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3836,3836,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3837,3837,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3838,3838,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3839,3839,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3840,3840,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3841,3841,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3842,3842,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3843,3843,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3844,3844,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3845,3845,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3846,3846,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3847,3847,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3848,3848,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3849,3849,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3850,3850,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3851,3851,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3852,3852,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3853,3853,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3854,3854,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3855,3855,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3856,3856,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3857,3857,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3858,3858,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3859,3859,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3860,3860,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3861,3861,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3862,3862,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3863,3863,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3864,3864,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3865,3865,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3866,3866,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3867,3867,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3868,3868,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3869,3869,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3870,3870,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3871,3871,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3872,3872,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3873,3873,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3874,3874,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3875,3875,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3876,3876,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3877,3877,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3878,3878,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3879,3879,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3880,3880,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3881,3881,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3882,3882,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3883,3883,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3884,3884,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3885,3885,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3886,3886,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3887,3887,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3888,3888,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3889,3889,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3890,3890,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3891,3891,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3892,3892,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3893,3893,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3894,3894,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3895,3895,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3896,3896,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3897,3897,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3898,3898,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3899,3899,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3900,3900,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3901,3901,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3902,3902,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3903,3903,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3904,3904,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3905,3905,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3906,3906,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3907,3907,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3908,3908,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3909,3909,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3910,3910,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3911,3911,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3912,3912,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3913,3913,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3914,3914,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3915,3915,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3916,3916,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3917,3917,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3918,3918,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3919,3919,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3920,3920,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3921,3921,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3922,3922,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3923,3923,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3924,3924,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3925,3925,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3926,3926,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3927,3927,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3928,3928,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3929,3929,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3930,3930,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3931,3931,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3932,3932,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3933,3933,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3934,3934,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3935,3935,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3936,3936,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3937,3937,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3938,3938,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3939,3939,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3940,3940,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3941,3941,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3942,3942,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3943,3943,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3944,3944,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3945,3945,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3946,3946,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3947,3947,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3948,3948,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3949,3949,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3950,3950,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3951,3951,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3952,3952,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3953,3953,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3954,3954,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3955,3955,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3956,3956,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3957,3957,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3958,3958,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3959,3959,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3960,3960,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3961,3961,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3962,3962,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3963,3963,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3964,3964,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3965,3965,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3966,3966,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3967,3967,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3968,3968,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3969,3969,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3970,3970,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3971,3971,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3972,3972,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3973,3973,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3974,3974,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3975,3975,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3976,3976,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3977,3977,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3978,3978,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3979,3979,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3980,3980,0,0,0,0,0,0,0,0,0,0,001,0,1,00
3981,3981,0,0,0,0,0,0,0,0,0,0,001,0,1,00
